,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.02, 0.01788854381999832)","(0.018000000000000002, 0.016)","(0.01, 0.00894427190999916)"
recall,"(0.05454545454545454, 0.07272727272727272)","(0.09090909090909091, 0.08131156281817417)","(0.16363636363636364, 0.14545454545454545)","(0.18181818181818182, 0.16262312563634834)"
f1,"(0.03333333333333333, 0.044444444444444446)","(0.032786885245901634, 0.029325481672128385)","(0.03243243243243243, 0.02882882882882883)","(0.01895734597156398, 0.01695596570615954)"
ndcg,"(0.05998523360928798, 0.07445647513477871)","(0.07523437135500885, 0.06815031414023887)","(0.10181129769909666, 0.09106079862439892)","(0.1078262856518799, 0.09246539682977252)"
