,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.048, 0.02993325909419153)","(0.032, 0.02135415650406262)","(0.028999999999999998, 0.005830951894845302)"
recall,"(0.007441720445381379, 0.008236987866136343)","(0.017872553199890433, 0.01107063689133215)","(0.023810514246775574, 0.015847535002177032)","(0.04307561063374492, 0.008342490326298937)"
f1,"(0.012548544561019337, 0.013867065743758854)","(0.02604483884478907, 0.01616111354186055)","(0.027302254382227283, 0.018191044423488328)","(0.034660736693377645, 0.006862934337864737)"
ndcg,"(0.032735571867618295, 0.03724510563788498)","(0.04094673670224645, 0.027715063604905166)","(0.03140156516096976, 0.022238644291737036)","(0.03801997943902681, 0.011965055113021936)"
