,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.008)","(0.003, 0.004)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.06666666666666667, 0.13333333333333333)","(0.10666666666666666, 0.13727506854649335)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.007547169811320755, 0.015094339622641508)","(0.00583471465782619, 0.007771747906121467)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.018600820938990913, 0.03720164187798183)","(0.027246604181814155, 0.03689611223409558)"
