,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.028000000000000004, 0.027129319932501072)","(0.028000000000000004, 0.007483314773547883)","(0.019000000000000003, 0.005830951894845301)"
recall,"(0.03557312252964427, 0.03381699547226472)","(0.06208827404479578, 0.06212875633385261)","(0.12378129117259551, 0.03622972804700335)","(0.16805006587615284, 0.05426467868038591)"
f1,"(0.03368794326241135, 0.0317519480967267)","(0.03858653173721667, 0.03776971481430268)","(0.04566259517698297, 0.01241733709334044)","(0.034137420572398144, 0.010531237817880554)"
ndcg,"(0.03488399292311316, 0.034144713568075524)","(0.049352639054312766, 0.04794741871205714)","(0.07844721718207828, 0.03314170231096201)","(0.09638331721461867, 0.03860008756079691)"
