,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.02993325909419153)","(0.048, 0.020396078054371138)","(0.04, 0.010954451150103323)","(0.027000000000000003, 0.009273618495495704)"
recall,"(0.01205216446487585, 0.004926048798626422)","(0.016071767594645923, 0.006649034535492326)","(0.02670958065824113, 0.006944494719403228)","(0.035933567526877694, 0.011603902428664088)"
f1,"(0.020646421421033553, 0.008458170648348248)","(0.02407800108943504, 0.010028036831616014)","(0.03202616390623807, 0.008503421833993198)","(0.030827997841887923, 0.010317668634476323)"
ndcg,"(0.06154103052712887, 0.025709211107373998)","(0.04815194294744962, 0.021074693044862158)","(0.04161235342931952, 0.01022907616001473)","(0.036965458678744054, 0.00819202958204062)"
