,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.02, 0.012649110640673518)","(0.012, 0.004)","(0.006999999999999999, 0.002449489742783178)"
recall,"(0.12222222222222223, 0.07925190343159504)","(0.12222222222222223, 0.07925190343159504)","(0.14444444444444443, 0.053142017971413866)","(0.16666666666666666, 0.057601225981465894)"
f1,"(0.06024955436720143, 0.038337269329825494)","(0.03436586791350088, 0.02181006443334836)","(0.02215426435609922, 0.007441774217723704)","(0.013433934486566065, 0.0046956517009377014)"
ndcg,"(0.10097982036155626, 0.06434761776559828)","(0.10097982036155626, 0.06434761776559828)","(0.10903913740143512, 0.052657093566366484)","(0.11518327441427152, 0.05317699933641888)"
