,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.006, 0.004898979485566356)","(0.003, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.01818181818181818, 0.03636363636363636)","(0.05636363636363637, 0.046140281965270986)","(0.05636363636363637, 0.046140281965270986)"
f1,"(0.0, 0.0)","(0.006557377049180327, 0.013114754098360654)","(0.010843570843570844, 0.008853940544122032)","(0.0056962310990747, 0.004650982419194092)"
ndcg,"(0.0, 0.0)","(0.007792710657397733, 0.015585421314795464)","(0.02145501006812926, 0.017613105753467587)","(0.02145501006812926, 0.017613105753467587)"
