,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.05, 0.1)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.00196078431372549, 0.00392156862745098)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.011083424447229945, 0.02216684889445989)"
