,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.01, 0.02)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0018181818181818182, 0.0036363636363636364)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0036369383741009136, 0.007273876748201827)"
