,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.016, 0.008)","(0.009000000000000001, 0.0037416573867739412)"
recall,"(0.06617826617826618, 0.05791923250382064)","(0.08156288156288156, 0.06805874387131018)","(0.17075702075702073, 0.13172667988835454)","(0.18614163614163612, 0.12414292361921221)"
f1,"(0.03479102167182663, 0.02858133926219089)","(0.026495617575010975, 0.024088987136220773)","(0.029075575639647484, 0.015094878886389747)","(0.01710950658939355, 0.007244081957136546)"
ndcg,"(0.03611878248186343, 0.03299371127169446)","(0.04204085688687528, 0.04006132225379044)","(0.06292362375190506, 0.04405012920523226)","(0.0672333951989199, 0.041225988097456756)"
