,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.0466476151587624)","(0.024, 0.02939387691339814)","(0.014000000000000002, 0.013564659966250538)","(0.009, 0.008)"
recall,"(0.039090909090909086, 0.058181818181818175)","(0.05861471861471862, 0.07369567586664941)","(0.06770562770562771, 0.06852670280414562)","(0.0867965367965368, 0.08160603752691378)"
f1,"(0.035177304964539004, 0.05177130085456064)","(0.034046501229599825, 0.042024996258595834)","(0.0231964955064806, 0.022648411554647974)","(0.016306269247445722, 0.014574146655157192)"
ndcg,"(0.03568343145870416, 0.0520425618927001)","(0.04632818796157919, 0.05968979108332946)","(0.05064463461179527, 0.05689860897098878)","(0.05801508818447147, 0.06180115832572548)"
