,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.040792156108742275)","(0.072, 0.04308131845707603)","(0.05800000000000001, 0.027856776554368242)","(0.042, 0.014)"
recall,"(0.010452301195900212, 0.007574123532103512)","(0.026784861880565936, 0.016076482156424567)","(0.04323226320582312, 0.020834774940284906)","(0.06256370191919672, 0.021028950495901498)"
f1,"(0.017615487843738356, 0.012774409691212954)","(0.039042328595941686, 0.023413059739404114)","(0.04953463537822705, 0.023834176678424166)","(0.0502556145879588, 0.016803800840531572)"
ndcg,"(0.0439546351216608, 0.03176250892973272)","(0.060371249864043186, 0.032333694960838225)","(0.054477462284829206, 0.02428439146042308)","(0.05623943896977877, 0.019361810977112964)"
