,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.006, 0.004898979485566357)","(0.006, 0.002)"
recall,"(0.013859020310633213, 0.017040907364086432)","(0.013859020310633213, 0.017040907364086432)","(0.020525686977299878, 0.016833994300047853)","(0.041281259012071025, 0.01170705048565231)"
f1,"(0.014835164835164833, 0.018190049843128404)","(0.010133076799743465, 0.012417060515720857)","(0.009279964490639492, 0.007578717988657585)","(0.010473287863705634, 0.0034216547838117855)"
ndcg,"(0.016107704469456943, 0.021298637233938614)","(0.013800864109593903, 0.018171527000083447)","(0.017447839527544286, 0.016814972138037395)","(0.026144384485192195, 0.012882406325562536)"
