,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.036, 0.02939387691339814)","(0.044, 0.010198039027185569)","(0.034, 0.0037416573867739425)"
recall,"(0.0066511820771384955, 0.007207939683347943)","(0.01201358089980222, 0.009648042796826385)","(0.029487358436018907, 0.006815011809745712)","(0.045553954701711336, 0.004588548811371329)"
f1,"(0.011405329466147012, 0.012379240060398877)","(0.01801393078576621, 0.014528264239892728)","(0.03530485243082823, 0.00815761736655285)","(0.038930994440840035, 0.004097338203057939)"
ndcg,"(0.048933996622553586, 0.055887526586022765)","(0.04219834004579677, 0.033944608858074876)","(0.045954995017968216, 0.012713648399687432)","(0.04512965448156363, 0.007045609863220105)"
