,Top 25,Top 50,Top 100,Top 200
precision,"(0.08, 0.025298221281347035)","(0.052000000000000005, 0.016)","(0.042, 0.0132664991614216)","(0.029000000000000005, 0.008602325267042625)"
recall,"(0.07672690272690272, 0.026689736492975343)","(0.09956206756206756, 0.034224996744656226)","(0.16086121286121285, 0.05468312851146058)","(0.22222385022385022, 0.07432523720291637)"
f1,"(0.07830433421554397, 0.026024106833797564)","(0.06829514345303819, 0.021853437484374797)","(0.0665948568928884, 0.021357360932773614)","(0.05129714309554636, 0.01544029236918504)"
ndcg,"(0.0951059933475874, 0.044156180400636985)","(0.1031717691864064, 0.04211035235376947)","(0.1340167267284319, 0.056339475289605694)","(0.15998078685626022, 0.057076719751996116)"
