,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.048, 0.027129319932501072)","(0.032, 0.016)","(0.02, 0.008366600265340755)"
recall,"(0.04648433048433048, 0.029543956788969834)","(0.09209116809116809, 0.05133171890462271)","(0.12316809116809117, 0.06169806884543218)","(0.1531029711029711, 0.06463674053731958)"
f1,"(0.047221719457013575, 0.029729400425665544)","(0.063095010252905, 0.03547469208836513)","(0.0507952505936758, 0.025399625094102127)","(0.03537518480749585, 0.014813124676139563)"
ndcg,"(0.066017506652566, 0.039364155902295056)","(0.0883704830183567, 0.057224702962244973)","(0.10433728443830666, 0.059452567381998986)","(0.11806653297370992, 0.06286970305058388)"
