,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.02, 0.012649110640673518)","(0.018, 0.0116619037896906)","(0.015, 0.008944271909999158)"
recall,"(0.02727272727272727, 0.03636363636363636)","(0.047907647907647906, 0.029013301506076263)","(0.08518037518037518, 0.050789419999584445)","(0.14106782106782106, 0.07758102907602944)"
f1,"(0.02553191489361702, 0.034042553191489355)","(0.02818282242474455, 0.017579604943467574)","(0.029701080113315837, 0.018986233712772086)","(0.027109153541965192, 0.01605145324198069)"
ndcg,"(0.020323813098939752, 0.026324476490467465)","(0.030581859749323592, 0.02084588703726688)","(0.047293965266584165, 0.03245255003778602)","(0.06963268031628435, 0.044282995955566604)"
