,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.008, 0.0074833147735478825)"
recall,"(0.011764705882352941, 0.023529411764705882)","(0.011764705882352941, 0.023529411764705882)","(0.026050420168067225, 0.032153153730603345)","(0.10210084033613445, 0.09447336738828463)"
f1,"(0.009523809523809526, 0.019047619047619053)","(0.005970149253731344, 0.011940298507462688)","(0.006927575348627982, 0.008485704811553106)","(0.014832361109117214, 0.013862936472153437)"
ndcg,"(0.009487518469936835, 0.01897503693987367)","(0.009487518469936835, 0.01897503693987367)","(0.014845119448202026, 0.0193185636983477)","(0.040611296091330705, 0.03544997293548287)"
