,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.013333333333333332, 0.026666666666666665)","(0.026666666666666665, 0.032659863237109045)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0034782608695652175, 0.006956521739130435)","(0.0037209302325581393, 0.004557190219131494)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.00582484710757889, 0.01164969421515778)","(0.010827918704931461, 0.013324939875809055)"
