,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.01, 0.006324555320336759)","(0.005, 0.0031622776601683794)"
recall,"(0.1, 0.0816496580927726)","(0.13333333333333333, 0.1247219128924647)","(0.16666666666666666, 0.10540925533894598)","(0.16666666666666666, 0.10540925533894598)"
f1,"(0.03870967741935484, 0.031606319261718425)","(0.02857142857142857, 0.02672612419124244)","(0.018867924528301886, 0.011933123245918413)","(0.009708737864077669, 0.006140344971200736)"
ndcg,"(0.0428017818874419, 0.03542918324263522)","(0.05469778675042556, 0.05242643628087389)","(0.06419113708206042, 0.04550269793336925)","(0.06419113708206042, 0.04550269793336925)"
