,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.024, 0.0233238075793812)","(0.012, 0.0116619037896906)","(0.009999999999999998, 0.007071067811865475)"
recall,"(0.023692307692307693, 0.031851727494418544)","(0.04707692307692308, 0.04629312318733604)","(0.04707692307692308, 0.04629312318733604)","(0.0788494983277592, 0.05438739017844764)"
f1,"(0.02384313725490196, 0.03192301389029647)","(0.03178947368421053, 0.03101532102855225)","(0.019123809523809526, 0.018628809468188408)","(0.017746524332976178, 0.012515149310121286)"
ndcg,"(0.02350276940138556, 0.029641220547123644)","(0.03623745434263873, 0.03381558426564132)","(0.03623745434263873, 0.03381558426564132)","(0.050211578828895945, 0.03915843719113264)"
