,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.006, 0.008)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.05454545454545454, 0.07272727272727272)","(0.07454545454545454, 0.06861077186950257)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.010810810810810811, 0.014414414414414415)","(0.007591965696231098, 0.0070956245678449265)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.020252371746750607, 0.027678361482070167)","(0.026670930399930022, 0.025901760620165148)"
