,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.024, 0.014966629547095765)","(0.014000000000000002, 0.008)","(0.008, 0.005099019513592784)"
recall,"(0.061764705882352944, 0.055921039240681016)","(0.07352941176470588, 0.04719648981141533)","(0.08529411764705883, 0.04934694628106623)","(0.09779411764705882, 0.0636613553585687)"
f1,"(0.048548199767711964, 0.043633068002540534)","(0.03618272274988693, 0.022726091357673023)","(0.02404951370468612, 0.013764104323048481)","(0.014789213176309952, 0.009441016660501024)"
ndcg,"(0.04166402281670728, 0.03526214485244)","(0.04796739364791647, 0.029615894763962185)","(0.05337069356948358, 0.03229813378715964)","(0.057837822198871625, 0.036519850065336305)"
