,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.012, 0.016)","(0.01, 0.012649110640673518)","(0.006, 0.007348469228349534)"
recall,"(0.05636363636363637, 0.07372049066441198)","(0.05636363636363637, 0.07372049066441198)","(0.09454545454545454, 0.118055876950894)","(0.11454545454545455, 0.14055380429154682)"
f1,"(0.033650793650793646, 0.04460741097206424)","(0.01978142076502732, 0.026285005041686904)","(0.018083538083538082, 0.0228433056328173)","(0.011401489505754907, 0.013963981452333626)"
ndcg,"(0.043535402715066694, 0.056688977460276485)","(0.043535402715066694, 0.056688977460276485)","(0.05746005706371342, 0.07308445682413084)","(0.06339416712741197, 0.07832673125447087)"
