,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.019595917942265426)","(0.032, 0.009797958971132711)","(0.026000000000000002, 0.013564659966250536)","(0.020999999999999998, 0.011135528725660045)"
recall,"(0.04396383186705767, 0.01597427299553107)","(0.050024437927663735, 0.015379067186270133)","(0.08168988269794722, 0.04404976456705314)","(0.1321053274682307, 0.0724667476656862)"
f1,"(0.0492524414484487, 0.01760099308885611)","(0.039027292548695226, 0.01195702301174398)","(0.03944124711501167, 0.020738298760045557)","(0.03623700802182377, 0.019303995072857544)"
ndcg,"(0.08218245786862166, 0.04829663808510174)","(0.07344980533679321, 0.03740495243820124)","(0.09034277092140865, 0.05024276471268851)","(0.11288956958915541, 0.06063915080440884)"
