,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.040792156108742275)","(0.07600000000000001, 0.04630334761116091)","(0.06, 0.022803508501982758)","(0.044000000000000004, 0.013564659966250538)"
recall,"(0.010452301195900212, 0.007574123532103512)","(0.028391196722194888, 0.017349949241973615)","(0.04473755358108254, 0.017108901583424426)","(0.06564062499611978, 0.02065042691481266)"
f1,"(0.017615487843738356, 0.012774409691212954)","(0.04133623540597753, 0.025238119318349756)","(0.051251942869822056, 0.019542282501677506)","(0.05267985701220122, 0.016367811055104826)"
ndcg,"(0.04322910921316843, 0.031015853726137136)","(0.06281494165086522, 0.03577983167759949)","(0.05583310642267595, 0.021252398109217564)","(0.058240730948730224, 0.019012270608608894)"
