,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.05878775382679628)","(0.06400000000000002, 0.04800000000000001)","(0.054000000000000006, 0.016248076809271924)","(0.053000000000000005, 0.006782329983125268)"
recall,"(0.0073772959951821735, 0.009076355874505952)","(0.019540930012474728, 0.01487221744650152)","(0.03280225405428657, 0.01035603072290949)","(0.06412491934443154, 0.009340304631096023)"
f1,"(0.012788953965424555, 0.015724907849919475)","(0.02993859597562648, 0.022709968919439022)","(0.04080823502197548, 0.012660068557119264)","(0.05802450367312245, 0.007884839235734685)"
ndcg,"(0.051281928479265285, 0.06680047459848873)","(0.06314242694643213, 0.056375663046041184)","(0.05590239580987376, 0.02689231268115716)","(0.059807688025763084, 0.015064167773524498)"
