,Top 25,Top 50,Top 100,Top 200
precision,"(0.144, 0.054258639865002144)","(0.092, 0.03709447398198282)","(0.062, 0.029257477676655586)","(0.039, 0.014628738838327791)"
recall,"(0.03616212800909838, 0.01292619933689372)","(0.046372654324887845, 0.018410152075067243)","(0.06243870179650808, 0.029059189298234877)","(0.0785063499083844, 0.028760057951674207)"
f1,"(0.05780170283592599, 0.020882553261981657)","(0.061654649204558466, 0.02459277132543366)","(0.062209482486710224, 0.029149462960870936)","(0.052105567529303884, 0.019388568238796408)"
ndcg,"(0.14501854162955424, 0.03527863548808972)","(0.10616660047927198, 0.026747087355730764)","(0.07780392153761054, 0.02330649277206506)","(0.08523558877391757, 0.022110442919439567)"
