,Top 25,Top 50,Top 100,Top 200
precision,"(0.184, 0.06499230723708768)","(0.11200000000000002, 0.024000000000000007)","(0.06400000000000002, 0.020591260281974003)","(0.046, 0.011135528725660045)"
recall,"(0.02237797459793907, 0.007658913956298753)","(0.027280785097451223, 0.005518375080172998)","(0.03115494557818646, 0.009718954957353405)","(0.04489827520651647, 0.010815263091123734)"
f1,"(0.0399020368358331, 0.013703318178839127)","(0.04387300037189078, 0.008976226675061476)","(0.04190685181253956, 0.013206828839231858)","(0.045439743488222606, 0.010966760444619847)"
ndcg,"(0.2044288333928828, 0.08117740553263063)","(0.14329132931588318, 0.04560424314777138)","(0.09424040599662495, 0.03273595346279688)","(0.06788832305066833, 0.019513788743840188)"
