,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.008, 0.0074833147735478825)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.1, 0.2)","(0.4, 0.37416573867739417)","(0.4, 0.37416573867739417)"
f1,"(0.0, 0.0)","(0.007692307692307693, 0.015384615384615385)","(0.01568627450980392, 0.014673166222642905)","(0.007920792079207921, 0.007409222548067211)"
ndcg,"(0.0, 0.0)","(0.013905617951077564, 0.02781123590215513)","(0.049971751348641104, 0.04810977316283301)","(0.049971751348641104, 0.04810977316283301)"
