,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.008)","(0.005, 0.0031622776601683794)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.08, 0.16)","(0.21000000000000002, 0.128062484748657)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.007619047619047618, 0.015238095238095235)","(0.009765662362505978, 0.006170327526916456)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.02134743515734406, 0.042694870314688126)","(0.047346783944187995, 0.03414422677556707)"
