,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.012, 0.01469693845669907)","(0.008, 0.006782329983125268)"
recall,"(0.07121212121212121, 0.06769184213238993)","(0.07121212121212121, 0.06769184213238993)","(0.10757575757575757, 0.13384886560822895)","(0.14242424242424243, 0.1247035051124379)"
f1,"(0.044144144144144144, 0.04149798118948876)","(0.026123744050766784, 0.02450808817846259)","(0.02158944658944659, 0.026485426471503707)","(0.015147992488598763, 0.012865424495581092)"
ndcg,"(0.06521413816440685, 0.056188510795399445)","(0.06521413816440685, 0.056188510795399445)","(0.0776041956435037, 0.07268397411213284)","(0.08862268672796743, 0.07101153154174505)"
