,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.02, 0.021908902300206645)","(0.013999999999999999, 0.010198039027185569)","(0.01, 0.005477225575051661)"
recall,"(0.019459859415464298, 0.021481354978722667)","(0.019459859415464298, 0.021481354978722667)","(0.02715216710777199, 0.019968789390166664)","(0.0386934744870372, 0.021281679886368095)"
f1,"(0.026180836707152495, 0.028828766531794257)","(0.019725079304046905, 0.021692527715904786)","(0.018473563469770388, 0.013500677840738969)","(0.01589208758791298, 0.008711483883791742)"
ndcg,"(0.049281707580126864, 0.04495461218971712)","(0.03107114263490874, 0.02834299451115148)","(0.034312073659951765, 0.023083931396714722)","(0.04048271366996718, 0.023602341777942355)"
