,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.024, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.01, 0.008366600265340755)"
recall,"(0.09090909090909091, 0.08131156281817417)","(0.10909090909090909, 0.08907235428302467)","(0.14545454545454545, 0.1360602686099615)","(0.18181818181818182, 0.15212000482437738)"
f1,"(0.05555555555555556, 0.049690399499995326)","(0.039344262295081964, 0.03212445564305807)","(0.02882882882882883, 0.026966900084857234)","(0.018957345971563976, 0.01586085358358437)"
ndcg,"(0.10112283044102184, 0.10207140576541356)","(0.10984485504498216, 0.10602399017770142)","(0.12269350297126728, 0.10772567503574068)","(0.1339313976092796, 0.11881146315465742)"
