,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.0)","(0.018000000000000002, 0.0116619037896906)","(0.017, 0.008717797887081347)"
recall,"(0.025012218963831868, 0.012521388776008542)","(0.03126221896383187, 0.0006184171990285707)","(0.05686705767350928, 0.03809897905341586)","(0.10708088954056696, 0.05661987408313925)"
f1,"(0.028074496586293317, 0.014042650351058082)","(0.02439169505483542, 0.00018815521321727157)","(0.027342471376219868, 0.017859856638691683)","(0.029340328163770524, 0.01510948308563091)"
ndcg,"(0.042871254774638594, 0.026534837042338017)","(0.04012732825478382, 0.016281662877669845)","(0.05442330885032237, 0.028547939545304664)","(0.07696521596780345, 0.03560272488783731)"
