,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.02993325909419153)","(0.052000000000000005, 0.00979795897113271)","(0.034, 0.01019803902718557)","(0.019, 0.0037416573867739417)"
recall,"(0.2018181818181818, 0.06515081042606878)","(0.2418181818181818, 0.0499917348540637)","(0.3163636363636363, 0.09797958971132713)","(0.3527272727272727, 0.07144320983414001)"
f1,"(0.12253968253968255, 0.041066654887061356)","(0.08557377049180327, 0.01634089940246179)","(0.06139230139230138, 0.018453642416170757)","(0.03605506657639359, 0.007103200533621617)"
ndcg,"(0.11730524753413134, 0.040935276269919024)","(0.13436208377898357, 0.023978038976323626)","(0.16175227223579114, 0.040332146340079915)","(0.17297928911055477, 0.03449916869006348)"
