,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.016)","(0.032, 0.009797958971132711)","(0.024, 0.013564659966250538)","(0.019, 0.011135528725660045)"
recall,"(0.03732282502443793, 0.011648162683343535)","(0.050024437927663735, 0.015379067186270133)","(0.07562927663734116, 0.04444724472206727)","(0.11979472140762464, 0.07286340770122805)"
f1,"(0.041988592170080365, 0.013490645255015624)","(0.039027292548695226, 0.01195702301174398)","(0.03643372831801919, 0.02078805468148746)","(0.032796131893364396, 0.019319879280078923)"
ndcg,"(0.05516982414684278, 0.016956122605758687)","(0.05506071144300515, 0.017628984397697136)","(0.0690803539775742, 0.03557778993540277)","(0.08884606647632685, 0.0479399897932335)"
