,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.05, 0.1)","(0.1, 0.12247448713915891)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0038461538461538464, 0.007692307692307693)","(0.00392156862745098, 0.004802921064280741)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.012421800113939768, 0.024843600227879535)","(0.023667870963107584, 0.029046652511943088)"
