,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.004, 0.004898979485566357)","(0.004, 0.0037416573867739412)"
recall,"(0.02857142857142857, 0.05714285714285714)","(0.05714285714285714, 0.06998542122237653)","(0.05714285714285714, 0.06998542122237653)","(0.11904761904761904, 0.10858813572372743)"
f1,"(0.0125, 0.025000000000000005)","(0.014035087719298248, 0.017189401703741603)","(0.007476635514018691, 0.009156971001058608)","(0.007738849022090896, 0.007232786740434019)"
ndcg,"(0.01318375427947579, 0.02636750855895158)","(0.02297504681447257, 0.028645264109625406)","(0.02297504681447257, 0.028645264109625406)","(0.039245805451972635, 0.03442810551149154)"
