,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.01, 0.006324555320336759)","(0.007999999999999998, 0.006782329983125269)"
recall,"(0.05, 0.0408248290463863)","(0.05, 0.0408248290463863)","(0.08333333333333333, 0.05270462766947299)","(0.13333333333333336, 0.1130388330520878)"
f1,"(0.032432432432432434, 0.026480970192250573)","(0.01935483870967742, 0.015803159630859213)","(0.017857142857142856, 0.01129384878631564)","(0.01509433962264151, 0.012796849024764656)"
ndcg,"(0.0385903244264726, 0.03210612359027959)","(0.0385903244264726, 0.03210612359027959)","(0.05109281837129513, 0.030780475678921112)","(0.06725445857653081, 0.048214756108584084)"
