,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.0466476151587624)","(0.036, 0.03440930106817051)","(0.034, 0.020591260281974)","(0.023000000000000003, 0.014696938456699069)"
recall,"(0.013734658094681473, 0.0200970448162127)","(0.031040744760791515, 0.0295946874817719)","(0.05833667306782444, 0.035271662423277846)","(0.07897414488881467, 0.05007083866086704)"
f1,"(0.019219736087205966, 0.028091366337359112)","(0.03333525666916701, 0.03182079072045358)","(0.042959174612506354, 0.02600269194783385)","(0.035623325056464594, 0.022723956486660302)"
ndcg,"(0.025619088176465393, 0.035731313543116455)","(0.03103828070906487, 0.03070493949917123)","(0.04501421289575872, 0.03043117860328973)","(0.056579471364657505, 0.03897428439078742)"
