,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.02993325909419153)","(0.05600000000000001, 0.007999999999999998)","(0.036000000000000004, 0.008000000000000002)","(0.019, 0.003741657386773942)"
recall,"(0.2018181818181818, 0.06515081042606878)","(0.26, 0.04049283172967288)","(0.3345454545454546, 0.07765147819659136)","(0.3527272727272727, 0.07144320983414001)"
f1,"(0.12253968253968255, 0.041066654887061356)","(0.09213114754098359, 0.013293858972271016)","(0.06499590499590499, 0.01448215784087378)","(0.03605506657639358, 0.007103200533621616)"
ndcg,"(0.11704843324711307, 0.04099483273254424)","(0.1413771898373258, 0.023976436800983946)","(0.16898704563097422, 0.035052455647394225)","(0.17500203358375746, 0.03472753748189906)"
