,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.01788854381999832)","(0.01, 0.00894427190999916)","(0.008, 0.004)"
recall,"(0.05083333333333333, 0.047022453265552946)","(0.06333333333333332, 0.05592653911854173)","(0.06333333333333332, 0.05592653911854173)","(0.10083333333333333, 0.04939916778426311)"
f1,"(0.03926829268292683, 0.03657235541019816)","(0.030396270396270398, 0.02710449577647679)","(0.01727136431784108, 0.015421275071188102)","(0.014823428079242033, 0.0074009646881018345)"
ndcg,"(0.03584383106205176, 0.033436150448768534)","(0.041893766044479766, 0.038291779493191)","(0.041893766044479766, 0.038291779493191)","(0.055028414940368656, 0.034240978636457024)"
