,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.024, 0.019595917942265423)","(0.014000000000000002, 0.01019803902718557)","(0.014000000000000002, 0.008)"
recall,"(0.019459859415464298, 0.021481354978722667)","(0.023306013261618144, 0.01925951668869774)","(0.027079598167278524, 0.019859349081354376)","(0.05408093571245624, 0.03080982473649646)"
f1,"(0.026180836707152495, 0.028828766531794257)","(0.02364664793149789, 0.019426117892133325)","(0.018456363607369287, 0.013474050819217577)","(0.022241343928508312, 0.012700999716876434)"
ndcg,"(0.047036871063708685, 0.041739292103149236)","(0.03249615014088961, 0.02358657353422138)","(0.03348035814368373, 0.02457113617576606)","(0.04795327309275614, 0.024672430798307818)"
