,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.014285714285714285, 0.02857142857142857)","(0.014285714285714285, 0.02857142857142857)","(0.02967032967032967, 0.036380099686256814)"
f1,"(0.0, 0.0)","(0.00625, 0.012500000000000002)","(0.003508771929824562, 0.007017543859649124)","(0.0037470931508051418, 0.0045892540940829256)"
ndcg,"(0.0, 0.0)","(0.0069487410854858446, 0.013897482170971689)","(0.0069487410854858446, 0.013897482170971689)","(0.01249957261467553, 0.015467525695575229)"
