,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.02993325909419153)","(0.052000000000000005, 0.00979795897113271)","(0.034, 0.01019803902718557)","(0.019, 0.0037416573867739417)"
recall,"(0.2018181818181818, 0.06515081042606878)","(0.2418181818181818, 0.0499917348540637)","(0.3163636363636363, 0.09797958971132713)","(0.3527272727272727, 0.07144320983414001)"
f1,"(0.12253968253968255, 0.041066654887061356)","(0.08557377049180327, 0.01634089940246179)","(0.06139230139230138, 0.018453642416170757)","(0.03605506657639359, 0.007103200533621617)"
ndcg,"(0.11716314601596593, 0.040999582059828725)","(0.13421998226081816, 0.024188072341282438)","(0.16155796009563242, 0.04051061607976269)","(0.17276534325596846, 0.034768220452075144)"
