,Top 25,Top 50,Top 100,Top 200
precision,"(0.14400000000000002, 0.04079215610874228)","(0.12000000000000002, 0.0282842712474619)","(0.076, 0.010198039027185569)","(0.05, 0.005477225575051661)"
recall,"(0.029800893295387636, 0.008606984649759442)","(0.04962659022864217, 0.011832210752363598)","(0.06282627090173408, 0.008446780589788223)","(0.08273534131195073, 0.009932025559416751)"
f1,"(0.04938028561080049, 0.014211987801423867)","(0.07021163358356222, 0.01667684419527898)","(0.0687836337043174, 0.009220461896299116)","(0.0623270947512547, 0.007058832026940061)"
ndcg,"(0.20467273492602417, 0.0689596832878436)","(0.1641515544688951, 0.03980468330595293)","(0.1133545281174482, 0.01942075381428871)","(0.11109630833210168, 0.017750022292233478)"
