,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)","(0.006, 0.004898979485566356)"
recall,"(0.09272727272727273, 0.05761083461001767)","(0.09272727272727273, 0.05761083461001767)","(0.09272727272727273, 0.05761083461001767)","(0.11090909090909092, 0.08877494993260875)"
f1,"(0.05587301587301587, 0.03514215453621499)","(0.03289617486338797, 0.020737398933644742)","(0.01805077805077805, 0.011395783527166288)","(0.011383434890543895, 0.00928533958016475)"
ndcg,"(0.13144758846655882, 0.10013428798569304)","(0.13144758846655882, 0.10013428798569304)","(0.13144758846655882, 0.10013428798569304)","(0.13726475769442667, 0.10910908351484379)"
