,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.0466476151587624)","(0.02, 0.021908902300206645)","(0.012, 0.009797958971132711)","(0.008, 0.006782329983125268)"
recall,"(0.06666666666666667, 0.09718253158075502)","(0.08484848484848484, 0.09133737498849416)","(0.10151515151515152, 0.08139621829432299)","(0.13484848484848483, 0.11240749691509944)"
f1,"(0.043243243243243246, 0.06303731778211136)","(0.03236382866208355, 0.03533757229650007)","(0.021460746460746458, 0.017489904752513104)","(0.015103281766967718, 0.012792905572536673)"
ndcg,"(0.06796060531144174, 0.11616622203549232)","(0.07546884838228404, 0.1126923090108768)","(0.08166325158456632, 0.10916991381396786)","(0.0925892374501815, 0.11832562337312916)"
