,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.02, 0.03098386676965934)","(0.012, 0.014696938456699069)","(0.009, 0.007348469228349534)"
recall,"(0.019523809523809523, 0.023923536546819942)","(0.049523809523809526, 0.07746552155300097)","(0.05861471861471862, 0.07369567586664942)","(0.08632034632034633, 0.07193632986229095)"
f1,"(0.017584541062801932, 0.021538743641496074)","(0.028490945674044265, 0.04426295949726445)","(0.01991780698189044, 0.024506324133917904)","(0.01629804218039512, 0.013329967404265152)"
ndcg,"(0.014093344097276611, 0.01739284532882017)","(0.029829645341057497, 0.04303369737078688)","(0.0344723160227274, 0.040757063607369234)","(0.04566623977451141, 0.03809208200044336)"
