,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.01, 0.006324555320336759)","(0.005, 0.0031622776601683794)"
recall,"(0.13333333333333333, 0.1247219128924647)","(0.13333333333333333, 0.1247219128924647)","(0.16666666666666666, 0.10540925533894598)","(0.16666666666666666, 0.10540925533894598)"
f1,"(0.05161290322580645, 0.048279450151921824)","(0.02857142857142857, 0.02672612419124244)","(0.018867924528301886, 0.011933123245918413)","(0.009708737864077669, 0.006140344971200736)"
ndcg,"(0.06853359834204513, 0.06817726124058175)","(0.06853359834204513, 0.06817726124058175)","(0.07882157301464202, 0.06050921247043904)","(0.07882157301464202, 0.06050921247043904)"
