,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.012, 0.016)","(0.012, 0.0116619037896906)","(0.009, 0.0058309518948453)"
recall,"(0.023692307692307693, 0.031851727494418544)","(0.023692307692307693, 0.031851727494418544)","(0.04707692307692308, 0.04629312318733604)","(0.07115719063545149, 0.045176098776590394)"
f1,"(0.02384313725490196, 0.03192301389029647)","(0.01592982456140351, 0.021298679148164287)","(0.019123809523809526, 0.018628809468188408)","(0.0159766128285514, 0.010328378140336474)"
ndcg,"(0.02063656061764555, 0.027538313263877654)","(0.020116297599194005, 0.02684405193578219)","(0.03238464789704554, 0.03247696118518679)","(0.04223142345164545, 0.03213997130709243)"
