,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.02, 0.012649110640673518)","(0.012, 0.004)","(0.006, 0.002)"
recall,"(0.12222222222222223, 0.07925190343159504)","(0.12222222222222223, 0.07925190343159504)","(0.14444444444444443, 0.053142017971413866)","(0.14444444444444443, 0.053142017971413866)"
f1,"(0.06024955436720143, 0.038337269329825494)","(0.03436586791350088, 0.02181006443334836)","(0.02215426435609922, 0.007441774217723704)","(0.01152005888847994, 0.003855410071260862)"
ndcg,"(0.10329082025266087, 0.06573235576200981)","(0.10329082025266087, 0.06573235576200981)","(0.1115373963427992, 0.05375105064659158)","(0.1115373963427992, 0.05375105064659158)"
