,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.01788854381999832)","(0.012, 0.0074833147735478825)","(0.008, 0.005099019513592784)"
recall,"(0.05083333333333333, 0.047022453265552946)","(0.06333333333333332, 0.05592653911854173)","(0.07583333333333334, 0.0465772953749404)","(0.10083333333333333, 0.06326750965367435)"
f1,"(0.03926829268292683, 0.03657235541019816)","(0.030396270396270398, 0.02710449577647679)","(0.02071964017991005, 0.0128943899871431)","(0.014823428079242033, 0.00943757548984916)"
ndcg,"(0.0340500101638837, 0.03234843594392353)","(0.040055591238566876, 0.035760933312574815)","(0.0452220660536576, 0.03117245246641722)","(0.053845861423961805, 0.035771792574783995)"
