,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.014000000000000002, 0.013564659966250536)","(0.007000000000000001, 0.006782329983125268)"
recall,"(0.07333333333333333, 0.09043106644167025)","(0.14666666666666667, 0.14696938456699069)","(0.26, 0.27760883751542687)","(0.26, 0.27760883751542687)"
f1,"(0.026236559139784944, 0.032140286782398976)","(0.02883116883116883, 0.027144410568857694)","(0.026558849955076368, 0.025869371215656967)","(0.013630120767227088, 0.013242211643094503)"
ndcg,"(0.028434120185499283, 0.03483111374635849)","(0.05449535463816182, 0.05171999493695185)","(0.08760308746977034, 0.08560273127616712)","(0.08760308746977034, 0.08560273127616712)"
