,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041328)","(0.052000000000000005, 0.03249615361854384)","(0.032, 0.016)","(0.028999999999999998, 0.011999999999999999)"
recall,"(0.007520327969244378, 0.008237128767720895)","(0.019387046819082255, 0.012139291263890403)","(0.02389985599133415, 0.012098457953041923)","(0.043108781796947035, 0.017664293771971797)"
f1,"(0.012660053919840524, 0.013867227800668387)","(0.028242131395769372, 0.017674039363525955)","(0.02736077264508684, 0.013777142630558029)","(0.03467146170410265, 0.01428900899958274)"
ndcg,"(0.038251887219277816, 0.04659270000082488)","(0.047575012525527, 0.03504421015630504)","(0.033907655480065135, 0.022170896193853287)","(0.0401704569080806, 0.019332807965268317)"
