,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.039191835884530846)","(0.024, 0.032)","(0.018000000000000002, 0.016)","(0.011, 0.01019803902718557)"
recall,"(0.043529411764705886, 0.053603697646562434)","(0.06352941176470588, 0.08204986246664797)","(0.09751633986928104, 0.08478250387544678)","(0.11928104575163398, 0.10869145452484905)"
f1,"(0.03682539682539683, 0.045146384341920455)","(0.03479744136460554, 0.04598082877322462)","(0.03036940460669274, 0.02687707065486427)","(0.020133905750952214, 0.01862817948550301)"
ndcg,"(0.049593861957318595, 0.0691075681106033)","(0.060796459305163975, 0.07600570362208546)","(0.07431857068386463, 0.07797298185421561)","(0.08202627005955783, 0.0869381898121195)"
