,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.01788854381999832)","(0.014000000000000002, 0.008)","(0.009, 0.0058309518948453)"
recall,"(0.04926470588235295, 0.04659699858163194)","(0.061764705882352944, 0.055921039240681016)","(0.08529411764705883, 0.04934694628106623)","(0.11029411764705883, 0.07319778155732246)"
f1,"(0.03879210220673635, 0.036444801221751796)","(0.03021257349615559, 0.02710445804978838)","(0.02404951370468612, 0.013764104323048481)","(0.0166410650281618, 0.010801039705364772)"
ndcg,"(0.03263217711623068, 0.029574879379161142)","(0.0386684980205826, 0.034612107742690426)","(0.04910528162586862, 0.031226952375626636)","(0.05807017459059294, 0.040040796996247734)"
