,Top 25,Top 50,Top 100,Top 200
precision,"(0.144, 0.04079215610874228)","(0.092, 0.027129319932501072)","(0.08600000000000001, 0.010198039027185569)","(0.05499999999999999, 0.0031622776601683777)"
recall,"(0.02973199430131296, 0.00837697029989429)","(0.038040523996779395, 0.011297523841033977)","(0.07109277790494672, 0.008464666115460347)","(0.09090470073351806, 0.004912222981823635)"
f1,"(0.0492857855163004, 0.013896531750094763)","(0.05382215881992185, 0.015945643573605756)","(0.0778340766051399, 0.009226323013392391)","(0.06853050931367544, 0.003813878434743965)"
ndcg,"(0.1989175174097619, 0.06085305102836728)","(0.14001273384167554, 0.040816799689551736)","(0.1175818364863753, 0.018760012936246916)","(0.11490697109712952, 0.01531732587484545)"
