,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.012, 0.0074833147735478825)","(0.007000000000000001, 0.0024494897427831783)"
recall,"(0.04722222222222222, 0.05800170282728083)","(0.04722222222222222, 0.05800170282728083)","(0.14444444444444443, 0.09525793444156803)","(0.16666666666666666, 0.06804138174397718)"
f1,"(0.023885918003565064, 0.029259585780653394)","(0.013676212741087084, 0.016750891051009104)","(0.02215426435609922, 0.013876390552152335)","(0.013433934486566065, 0.0047330957488449345)"
ndcg,"(0.058526615491935476, 0.09103396078520232)","(0.058526615491935476, 0.09103396078520232)","(0.0903100477845888, 0.08012721814518357)","(0.09645418479742521, 0.0739027614623921)"
