,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132711)","(0.016, 0.008)","(0.019999999999999997, 0.01140175425099138)"
recall,"(0.0, 0.0)","(0.016498316498316498, 0.02038080262683038)","(0.06628153328153329, 0.03570514414611315)","(0.16020176120176122, 0.08706979245400061)"
f1,"(0.0, 0.0)","(0.01075036075036075, 0.013178798748417824)","(0.025759005877834806, 0.013073730823276562)","(0.03554902947579647, 0.020162940424604876)"
ndcg,"(0.0, 0.0)","(0.009039823363541708, 0.011086421204721744)","(0.03124178299968903, 0.015411239339783316)","(0.06981677101314801, 0.035385134016820585)"
