,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.02993325909419153)","(0.055999999999999994, 0.0233238075793812)","(0.048, 0.0116619037896906)","(0.038, 0.010295630140987002)"
recall,"(0.013369142982711038, 0.005718985658556423)","(0.020777540685226387, 0.008765207825566307)","(0.035551240181982996, 0.008842729768420876)","(0.056307312425818226, 0.01563338892787237)"
f1,"(0.022550336103137728, 0.009603158530103642)","(0.03030833398954841, 0.01274007360532093)","(0.04084633321386115, 0.010054789901099856)","(0.04537456641368102, 0.01241129779758142)"
ndcg,"(0.059744363513393704, 0.0285094453058621)","(0.05207242735741939, 0.02230666212239401)","(0.047239767652005125, 0.014249085703716878)","(0.05145476054545424, 0.0155342875409756)"
