,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.006, 0.008)","(0.009, 0.0058309518948453)"
recall,"(0.0, 0.0)","(0.009523809523809523, 0.019047619047619046)","(0.03305322128851541, 0.046142880183695244)","(0.0911985846970367, 0.05628735351607751)"
f1,"(0.0, 0.0)","(0.005633802816901409, 0.011267605633802818)","(0.01014339196157378, 0.01362046299769303)","(0.016372848469752628, 0.010554654583548151)"
ndcg,"(0.0, 0.0)","(0.0047340057195308025, 0.009468011439061605)","(0.012915380405286442, 0.016730853489679204)","(0.03540225182490414, 0.022782277322739207)"
