,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.032)","(0.012, 0.016)","(0.012, 0.0074833147735478825)","(0.008, 0.005999999999999999)"
recall,"(0.08, 0.16)","(0.11333333333333333, 0.15719768163402129)","(0.21333333333333332, 0.1407914138796192)","(0.2866666666666666, 0.22568414506414342)"
f1,"(0.026666666666666665, 0.05333333333333333)","(0.021688311688311687, 0.029027063520039198)","(0.022713387241689125, 0.014196822331863023)","(0.015562396400663033, 0.011683728411459662)"
ndcg,"(0.03582962551231483, 0.07165925102462967)","(0.04816340013405314, 0.06971160012071076)","(0.0780051539387058, 0.0593228829255991)","(0.09625004338290566, 0.07928608381133179)"
